과거법정동코드	리명	법정동코드	삭제일자	생성일자	순위	시군구명	시도명	읍면동명	법정동명
	사정리	4711331027		1995-01-01	7	포항시  북구	경상북도	신광면	경상북도 포항시 북구 신광면 사정리
	안덕리	4711331028		1995-01-01	8	포항시  북구	경상북도	신광면	경상북도 포항시 북구 신광면 안덕리
	만석리	4711331029		1995-01-01	9	포항시  북구	경상북도	신광면	경상북도 포항시 북구 신광면 만석리
	반곡리	4711331030		1995-01-01	10	포항시  북구	경상북도	신광면	경상북도 포항시 북구 신광면 반곡리
	기일리	4711331031		1995-01-01	11	포항시  북구	경상북도	신광면	경상북도 포항시 북구 신광면 기일리
	마북리	4711331032		1995-01-01	12	포항시  북구	경상북도	신광면	경상북도 포항시 북구 신광면 마북리
	호리	4711331033		1995-01-01	13	포항시  북구	경상북도	신광면	경상북도 포항시 북구 신광면 호리
		4711332000		1995-01-01	27	포항시  북구	경상북도	청하면	경상북도 포항시 북구 청하면
	덕성리	4711332021		1995-01-01	1	포항시  북구	경상북도	청하면	경상북도 포항시 북구 청하면 덕성리
	덕천리	4711332022		1995-01-01	2	포항시  북구	경상북도	청하면	경상북도 포항시 북구 청하면 덕천리
	미남리	4711332023		1995-01-01	3	포항시  북구	경상북도	청하면	경상북도 포항시 북구 청하면 미남리
	필화리	4711332024		1995-01-01	4	포항시  북구	경상북도	청하면	경상북도 포항시 북구 청하면 필화리
	용두리	4711332025		1995-01-01	5	포항시  북구	경상북도	청하면	경상북도 포항시 북구 청하면 용두리
	월포리	4711332026		1995-01-01	6	포항시  북구	경상북도	청하면	경상북도 포항시 북구 청하면 월포리
	방어리	4711332027		1995-01-01	7	포항시  북구	경상북도	청하면	경상북도 포항시 북구 청하면 방어리
	이가리	4711332028		1995-01-01	8	포항시  북구	경상북도	청하면	경상북도 포항시 북구 청하면 이가리
	청진리	4711332029		1995-01-01	9	포항시  북구	경상북도	청하면	경상북도 포항시 북구 청하면 청진리
	신흥리	4711332030		1995-01-01	10	포항시  북구	경상북도	청하면	경상북도 포항시 북구 청하면 신흥리
	소동리	4711332031		1995-01-01	11	포항시  북구	경상북도	청하면	경상북도 포항시 북구 청하면 소동리
	고현리	4711332032		1995-01-01	12	포항시  북구	경상북도	청하면	경상북도 포항시 북구 청하면 고현리
	하대리	4711332033		1995-01-01	13	포항시  북구	경상북도	청하면	경상북도 포항시 북구 청하면 하대리
	상대리	4711332034		1995-01-01	14	포항시  북구	경상북도	청하면	경상북도 포항시 북구 청하면 상대리
	서정리	4711332035		1995-01-01	15	포항시  북구	경상북도	청하면	경상북도 포항시 북구 청하면 서정리
	명안리	4711332036		1995-01-01	16	포항시  북구	경상북도	청하면	경상북도 포항시 북구 청하면 명안리
	유계리	4711332037		1995-01-01	17	포항시  북구	경상북도	청하면	경상북도 포항시 북구 청하면 유계리
	청계리	4711332038		1995-01-01	18	포항시  북구	경상북도	청하면	경상북도 포항시 북구 청하면 청계리
		4711333000		1995-01-01	28	포항시  북구	경상북도	송라면	경상북도 포항시 북구 송라면
	상송리	4711333021		1995-01-01	1	포항시  북구	경상북도	송라면	경상북도 포항시 북구 송라면 상송리
	하송리	4711333022		1995-01-01	2	포항시  북구	경상북도	송라면	경상북도 포항시 북구 송라면 하송리
	중산리	4711333023		1995-01-01	3	포항시  북구	경상북도	송라면	경상북도 포항시 북구 송라면 중산리
	광천리	4711333024		1995-01-01	4	포항시  북구	경상북도	송라면	경상북도 포항시 북구 송라면 광천리
	조사리	4711333025		1995-01-01	5	포항시  북구	경상북도	송라면	경상북도 포항시 북구 송라면 조사리
	방석리	4711333026		1995-01-01	6	포항시  북구	경상북도	송라면	경상북도 포항시 북구 송라면 방석리
	화진리	4711333027		1995-01-01	7	포항시  북구	경상북도	송라면	경상북도 포항시 북구 송라면 화진리
	대전리	4711333028		1995-01-01	8	포항시  북구	경상북도	송라면	경상북도 포항시 북구 송라면 대전리
	지경리	4711333029		1995-01-01	9	포항시  북구	경상북도	송라면	경상북도 포항시 북구 송라면 지경리
		4711334000		1995-01-01	29	포항시  북구	경상북도	기계면	경상북도 포항시 북구 기계면
	현내리	4711334021		1995-01-01	1	포항시  북구	경상북도	기계면	경상북도 포항시 북구 기계면 현내리
	지가리	4711334022		1995-01-01	2	포항시  북구	경상북도	기계면	경상북도 포항시 북구 기계면 지가리
	봉계리	4711334023		1995-01-01	3	포항시  북구	경상북도	기계면	경상북도 포항시 북구 기계면 봉계리
	고지리	4711334024		1995-01-01	4	포항시  북구	경상북도	기계면	경상북도 포항시 북구 기계면 고지리
	문성리	4711334025		1995-01-01	5	포항시  북구	경상북도	기계면	경상북도 포항시 북구 기계면 문성리
	학야리	4711334026		1995-01-01	6	포항시  북구	경상북도	기계면	경상북도 포항시 북구 기계면 학야리
	성계리	4711334027		1995-01-01	7	포항시  북구	경상북도	기계면	경상북도 포항시 북구 기계면 성계리
	내단리	4711334028		1995-01-01	8	포항시  북구	경상북도	기계면	경상북도 포항시 북구 기계면 내단리
	화대리	4711334029		1995-01-01	9	포항시  북구	경상북도	기계면	경상북도 포항시 북구 기계면 화대리
	화봉리	4711334030		1995-01-01	10	포항시  북구	경상북도	기계면	경상북도 포항시 북구 기계면 화봉리
	계전리	4711334031		1995-01-01	11	포항시  북구	경상북도	기계면	경상북도 포항시 북구 기계면 계전리
	미현리	4711334032		1995-01-01	12	포항시  북구	경상북도	기계면	경상북도 포항시 북구 기계면 미현리
	인비리	4711334033		1995-01-01	13	포항시  북구	경상북도	기계면	경상북도 포항시 북구 기계면 인비리
	구지리	4711334034		1995-01-01	14	포항시  북구	경상북도	기계면	경상북도 포항시 북구 기계면 구지리
	가안리	4711334035		1995-01-01	15	포항시  북구	경상북도	기계면	경상북도 포항시 북구 기계면 가안리
	남계리	4711334036		1995-01-01	16	포항시  북구	경상북도	기계면	경상북도 포항시 북구 기계면 남계리
		4711335000		1995-01-01	30	포항시  북구	경상북도	죽장면	경상북도 포항시 북구 죽장면
	가사리	4711335021		1995-01-01	1	포항시  북구	경상북도	죽장면	경상북도 포항시 북구 죽장면 가사리
	매현리	4711335022		1995-01-01	2	포항시  북구	경상북도	죽장면	경상북도 포항시 북구 죽장면 매현리
	침곡리	4711335023		1995-01-01	3	포항시  북구	경상북도	죽장면	경상북도 포항시 북구 죽장면 침곡리
	입암리	4711335024		1995-01-01	4	포항시  북구	경상북도	죽장면	경상북도 포항시 북구 죽장면 입암리
	일광리	4711335025		1995-01-01	5	포항시  북구	경상북도	죽장면	경상북도 포항시 북구 죽장면 일광리
	지동리	4711335026		1995-01-01	6	포항시  북구	경상북도	죽장면	경상북도 포항시 북구 죽장면 지동리
	정자리	4711335027		1995-01-01	7	포항시  북구	경상북도	죽장면	경상북도 포항시 북구 죽장면 정자리
	감곡리	4711335028		1995-01-01	8	포항시  북구	경상북도	죽장면	경상북도 포항시 북구 죽장면 감곡리
	상사리	4711335029		1995-01-01	9	포항시  북구	경상북도	죽장면	경상북도 포항시 북구 죽장면 상사리
	하사리	4711335030		1995-01-01	10	포항시  북구	경상북도	죽장면	경상북도 포항시 북구 죽장면 하사리
	석계리	4711335031		1995-01-01	11	포항시  북구	경상북도	죽장면	경상북도 포항시 북구 죽장면 석계리
	합덕리	4711335032		1995-01-01	12	포항시  북구	경상북도	죽장면	경상북도 포항시 북구 죽장면 합덕리
	월평리	4711335033		1995-01-01	13	포항시  북구	경상북도	죽장면	경상북도 포항시 북구 죽장면 월평리
	방흥리	4711335034		1995-01-01	14	포항시  북구	경상북도	죽장면	경상북도 포항시 북구 죽장면 방흥리
	현내리	4711335035		1995-01-01	15	포항시  북구	경상북도	죽장면	경상북도 포항시 북구 죽장면 현내리
	봉계리	4711335036		1995-01-01	16	포항시  북구	경상북도	죽장면	경상북도 포항시 북구 죽장면 봉계리
	두마리	4711335037		1995-01-01	17	포항시  북구	경상북도	죽장면	경상북도 포항시 북구 죽장면 두마리
	상옥리	4711335038		1995-01-01	18	포항시  북구	경상북도	죽장면	경상북도 포항시 북구 죽장면 상옥리
	하옥리	4711335039		1995-01-01	19	포항시  북구	경상북도	죽장면	경상북도 포항시 북구 죽장면 하옥리
		4711336000		1995-01-01	31	포항시  북구	경상북도	기북면	경상북도 포항시 북구 기북면
	관천리	4711336021		1995-01-01	1	포항시  북구	경상북도	기북면	경상북도 포항시 북구 기북면 관천리
	대곡리	4711336022		1995-01-01	2	포항시  북구	경상북도	기북면	경상북도 포항시 북구 기북면 대곡리
	율산리	4711336023		1995-01-01	3	포항시  북구	경상북도	기북면	경상북도 포항시 북구 기북면 율산리
	용기리	4711336024		1995-01-01	4	포항시  북구	경상북도	기북면	경상북도 포항시 북구 기북면 용기리
	오덕리	4711336025		1995-01-01	5	포항시  북구	경상북도	기북면	경상북도 포항시 북구 기북면 오덕리
	탑정리	4711336026		1995-01-01	6	포항시  북구	경상북도	기북면	경상북도 포항시 북구 기북면 탑정리
	성법리	4711336027		1995-01-01	7	포항시  북구	경상북도	기북면	경상북도 포항시 북구 기북면 성법리
		4713000000		1988-04-23	4	경주시	경상북도		경상북도 경주시
		4713010100		1998-11-14	1	경주시	경상북도	동부동	경상북도 경주시 동부동
		4713010200		1998-11-14	2	경주시	경상북도	서부동	경상북도 경주시 서부동
		4713010300		1998-11-14	3	경주시	경상북도	북부동	경상북도 경주시 북부동
		4713010400		1988-04-23	4	경주시	경상북도	성동동	경상북도 경주시 성동동
		4713010500		1988-04-23	5	경주시	경상북도	황오동	경상북도 경주시 황오동
		4713010600		1998-11-14	6	경주시	경상북도	노동동	경상북도 경주시 노동동
		4713010700		1998-11-14	7	경주시	경상북도	노서동	경상북도 경주시 노서동
		4713010800		1988-04-23	8	경주시	경상북도	성건동	경상북도 경주시 성건동
		4713010900		1988-04-23	9	경주시	경상북도	사정동	경상북도 경주시 사정동
		4713011000		1988-04-23	10	경주시	경상북도	황남동	경상북도 경주시 황남동
		4713011100		1998-11-14	11	경주시	경상북도	교동	경상북도 경주시 교동
		4713011200		1998-11-14	12	경주시	경상북도	인왕동	경상북도 경주시 인왕동
		4713011300		1988-04-23	13	경주시	경상북도	탑동	경상북도 경주시 탑동
		4713011400		1988-04-23	14	경주시	경상북도	충효동	경상북도 경주시 충효동
		4713011500		1988-04-23	15	경주시	경상북도	서악동	경상북도 경주시 서악동
		4713011600		1988-04-23	16	경주시	경상북도	효현동	경상북도 경주시 효현동
		4713011700		1988-04-23	17	경주시	경상북도	광명동	경상북도 경주시 광명동
		4713011800		1998-11-14	18	경주시	경상북도	동방동	경상북도 경주시 동방동
		4713011900		1998-11-14	19	경주시	경상북도	도지동	경상북도 경주시 도지동
		4713012000		1998-11-14	20	경주시	경상북도	남산동	경상북도 경주시 남산동
		4713012100		1998-11-14	21	경주시	경상북도	배반동	경상북도 경주시 배반동
		4713012200		1998-11-14	22	경주시	경상북도	구황동	경상북도 경주시 구황동
		4713012300		1998-11-14	23	경주시	경상북도	보문동	경상북도 경주시 보문동
		4713012400		1995-03-01	24	경주시	경상북도	황성동	경상북도 경주시 황성동
		4713012500		1995-03-01	25	경주시	경상북도	용강동	경상북도 경주시 용강동
		4713012600		1988-04-23	26	경주시	경상북도	동천동	경상북도 경주시 동천동
		4713012700		1998-11-14	27	경주시	경상북도	평동	경상북도 경주시 평동
		4713012800		1998-11-14	28	경주시	경상북도	조양동	경상북도 경주시 조양동
		4713012900		1998-11-14	29	경주시	경상북도	시동	경상북도 경주시 시동
		4713013000		1998-11-14	30	경주시	경상북도	시래동	경상북도 경주시 시래동
		4713013100		1998-11-14	31	경주시	경상북도	구정동	경상북도 경주시 구정동
		4713013200		1988-04-23	32	경주시	경상북도	마동	경상북도 경주시 마동
		4713013300		1988-04-23	33	경주시	경상북도	하동	경상북도 경주시 하동
		4713013400		1988-04-23	34	경주시	경상북도	진현동	경상북도 경주시 진현동
		4713013500		1988-04-23	35	경주시	경상북도	천군동	경상북도 경주시 천군동
		4713013600		1988-04-23	36	경주시	경상북도	신평동	경상북도 경주시 신평동
		4713013700		1988-04-23	37	경주시	경상북도	덕동	경상북도 경주시 덕동
		4713013800		1988-04-23	38	경주시	경상북도	암곡동	경상북도 경주시 암곡동
		4713013900		1988-04-23	39	경주시	경상북도	황용동	경상북도 경주시 황용동
		4713014000		1988-04-23	40	경주시	경상북도	북군동	경상북도 경주시 북군동
